customer_id,age,gender,tenure_months,city_tier,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,total_day_calls,total_eve_calls,total_night_calls,total_day_minutes,total_eve_minutes,total_night_minutes,total_day_charge,total_eve_charge,total_night_charge,total_monthly_charge,customer_service_calls,international_plan,international_calls,voicemail_plan,voicemail_messages,total_data_usage_gb,churned
CUST07856,75,Female,51,Tier-1,Yes,No,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Bank transfer,186,16,79,71.42,173.78,170.77,34.47,22.64,13.55,55.08,3,Yes,17,No,0,56.29,Yes
CUST07857,75,Female,22,Tier-1,No,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,12,173,149,112.52,132.99,201.95,27.74,15.24,13.4,86.43,3,No,0,Yes,46,74.34,Yes
CUST07858,72,Male,19,Tier-2,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card,131,96,28,236.61,160.22,196.1,32.45,27.03,17.13,57.39,6,No,0,No,0,71.7,Yes
CUST07859,35,Male,2,Tier-2,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,One year,Yes,Bank transfer,23,192,136,152.53,95.84,225.25,16.51,25.9,14.27,88.39,5,No,0,No,0,37.26,No
CUST07860,29,Male,48,Tier-1,No phone service,No,No internet service,No,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,97,1,22,159.61,210.26,297.99,30.32,20.89,10.69,78.79,5,No,0,Yes,23,36.39,Yes
CUST07861,70,Female,21,Tier-2,No phone service,No,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,38,3,59,141.65,148.54,213.84,2.4,35.27,13.97,64.64,2,No,0,No,0,54.7,Yes
CUST07862,77,Female,64,Tier-1,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer,63,103,151,90.69,222.97,252.16,18.29,35.99,9.9,67.22,2,No,0,Yes,23,-2.31,No
CUST07863,22,Female,57,Tier-1,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,96,137,169,186.75,271.67,211.14,32.57,27.69,14.39,82.33,8,No,0,Yes,27,66.54,Yes
CUST07864,77,Male,64,Tier-2,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer,102,94,191,112.79,198.05,218.74,26.4,32.15,16.65,61.84,3,No,0,Yes,46,29.92,Yes
CUST07865,50,Male,68,Tier-1,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,156,112,61,69.83,178.32,223.3,18.39,39.82,17.97,85.23,0,No,0,No,0,67.08,Yes
CUST07866,79,Female,3,Tier-2,No phone service,No,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,No,Electronic check,141,23,179,157.46,243.93,67.47,34.87,20.84,20.44,34.64,2,No,0,No,0,47.91,No
CUST07867,26,Female,49,Tier-3,Yes,No,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,93,43,173,239.92,165.16,214.55,36.35,19.32,10.19,60.34,0,No,0,No,0,29.53,No
CUST07868,72,Male,49,Tier-1,Yes,No,No,No internet service,Yes,Yes,No internet service,No,One year,Yes,Bank transfer,33,112,75,269.37,161.17,191.83,24.73,33.49,20.4,58.83,4,No,0,No,0,36.52,No
CUST07869,59,Male,52,Tier-2,No,DSL,No,No,No,No,No internet service,Yes,Two year,No,Credit card,106,91,89,194.71,230.89,178.38,27.05,14.89,25.25,87.33,6,No,0,No,0,34.09,Yes
CUST07870,66,Female,66,Tier-3,No phone service,No,No internet service,No,No internet service,Yes,Yes,No,One year,No,Mailed check,185,142,76,125.57,194.53,167.96,33.21,33.08,14.37,79.23,9,Yes,5,No,0,34.8,Yes
CUST07871,25,Male,14,Tier-1,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,181,90,77,137.08,153.59,166.2,26.29,10.13,21.93,91.19,7,No,0,No,0,52.06,Yes
CUST07872,28,Male,62,Tier-1,No phone service,No,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer,8,62,131,126.87,168.94,199.04,6.91,16.91,10.61,77.39,3,No,0,Yes,32,38.91,Yes
CUST07873,75,Male,54,Tier-1,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,No,Mailed check,136,181,120,159.88,168.5,151.98,41.43,19.11,13.48,54.27,6,No,0,No,0,31.13,No
CUST07874,24,Female,10,Tier-3,Yes,No,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,3,7,45,110.25,155.41,197.23,46.5,19.24,1.16,56.95,4,No,0,Yes,33,53.19,Yes
CUST07875,70,Male,18,Tier-3,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card,94,141,131,185.85,138.5,172.4,45.36,41.03,11.28,63.72,1,No,0,No,0,52.7,Yes
CUST07876,59,Male,22,Tier-2,No,No,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,142,115,128,91.15,171.66,135.97,34.77,30.82,14.11,82.37,1,No,0,Yes,45,40.8,Yes
CUST07877,48,Female,57,Tier-3,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,One year,Yes,Credit card,84,181,79,177.89,191.8,177.02,39.11,24.8,10.64,46.51,7,No,0,No,0,39.68,Yes
CUST07878,59,Female,70,Tier-3,No phone service,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card,47,49,85,180.0,121.64,234.78,38.37,10.52,11.59,81.82,4,No,0,Yes,14,79.67,Yes
CUST07879,31,Female,31,Tier-1,No phone service,No,No,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,21,199,157,189.68,103.41,174.22,34.48,10.76,18.04,66.27,2,No,0,No,0,74.49,No
CUST07880,23,Female,25,Tier-1,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,98,197,173,97.79,209.76,168.85,35.25,7.23,21.05,53.78,1,No,0,No,0,28.16,No
CUST07881,26,Male,33,Tier-1,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card,70,180,141,154.3,152.57,187.4,10.79,18.84,6.49,83.05,2,No,0,Yes,31,33.51,No
CUST07882,61,Male,20,Tier-1,No,No,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer,89,92,34,110.91,209.16,178.31,25.86,24.83,14.49,45.93,7,No,0,No,0,20.16,Yes
CUST07883,35,Male,47,Tier-2,Yes,No,No,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,78,168,139,90.07,215.89,166.92,35.85,39.95,17.9,40.57,3,No,0,Yes,30,74.07,No
CUST07884,66,Male,3,Tier-3,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,151,197,50,184.35,160.83,150.55,37.32,23.37,13.73,50.46,1,No,0,No,0,81.22,Yes
CUST07885,33,Female,9,Tier-3,No,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,113,21,183,172.17,218.06,221.78,44.87,25.08,10.04,58.72,1,No,0,No,0,55.8,Yes
CUST07886,21,Female,23,Tier-2,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,85,196,199,170.46,211.4,197.86,22.84,35.61,17.57,52.85,5,No,0,No,0,41.24,Yes
CUST07887,38,Male,13,Tier-2,Yes,No,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,64,94,169,164.4,146.54,103.34,30.33,29.05,13.25,73.77,9,No,0,No,0,64.15,Yes
CUST07888,33,Male,13,Tier-1,No phone service,No,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,99,4,8,166.0,217.66,208.63,35.08,26.4,8.54,36.85,4,No,0,Yes,22,1.21,Yes
CUST07889,50,Male,67,Tier-1,No,No,No,No internet service,Yes,No,No internet service,Yes,One year,No,Electronic check,72,77,79,129.74,194.53,203.97,33.74,30.26,13.65,57.45,6,No,0,No,0,35.19,No
CUST07890,49,Female,64,Tier-2,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,120,23,106,167.41,163.78,181.24,27.58,18.99,13.55,57.78,6,No,0,No,0,28.22,No
CUST07891,35,Female,5,Tier-1,No,DSL,Yes,No,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,61,175,144,104.18,178.0,194.01,8.53,23.74,19.32,77.12,8,No,0,No,0,37.69,Yes
CUST07892,71,Female,54,Tier-1,Yes,No,No internet service,No internet service,No,No,No,Yes,One year,No,Electronic check,9,163,27,72.15,274.14,207.48,21.83,33.49,13.26,38.77,1,No,0,No,0,49.0,No
CUST07893,75,Female,21,Tier-2,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,12,43,139,153.33,219.52,220.38,36.65,11.5,19.22,94.82,7,No,0,No,0,84.38,Yes
CUST07894,39,Female,20,Tier-2,No,No,Yes,No internet service,Yes,No,Yes,Yes,One year,Yes,Credit card,137,19,133,253.59,198.23,268.82,20.82,27.42,26.58,55.26,5,No,0,No,0,36.73,No
CUST07895,57,Female,66,Tier-2,No phone service,No,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,No,Bank transfer,102,96,158,147.01,172.0,250.23,37.48,33.86,17.32,47.77,8,No,0,Yes,35,63.87,No
CUST07896,67,Female,20,Tier-1,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Mailed check,1,65,35,205.46,203.29,105.71,7.54,37.28,11.61,58.89,0,No,0,No,0,49.77,No
CUST07897,40,Female,53,Tier-3,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,58,7,69,182.35,171.63,171.51,35.88,18.82,16.35,41.76,1,No,0,No,0,47.03,No
CUST07898,65,Male,23,Tier-1,No,No,Yes,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,155,33,104,160.48,207.72,207.36,31.67,24.72,16.87,83.78,7,No,0,Yes,15,71.1,Yes
CUST07899,73,Female,10,Tier-1,Yes,No,No,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer,97,164,48,199.88,230.74,195.03,38.92,22.59,18.91,64.3,7,Yes,7,No,0,54.35,Yes
CUST07900,57,Female,59,Tier-3,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Credit card,37,150,173,119.17,173.44,277.32,35.01,42.91,18.58,77.27,3,No,0,Yes,29,37.62,Yes
CUST07901,28,Female,70,Tier-1,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Credit card,69,191,194,155.63,198.78,164.66,8.88,46.27,18.52,78.46,2,No,0,No,0,46.46,No
CUST07902,77,Female,5,Tier-2,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,140,170,78,149.62,185.42,170.76,23.36,18.44,17.39,66.82,2,No,0,Yes,31,63.06,No
CUST07903,23,Female,63,Tier-1,Yes,No,Yes,No,No internet service,Yes,No,No,Two year,No,Mailed check,183,130,52,199.03,209.43,103.11,30.26,34.64,21.17,59.3,5,No,0,No,0,19.88,Yes
CUST07904,24,Male,26,Tier-1,Yes,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,90,131,20,36.26,283.29,192.73,43.89,52.16,16.8,60.17,8,No,0,No,0,88.77,Yes
CUST07905,51,Female,4,Tier-2,No,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,One year,No,Credit card,177,134,17,173.06,230.28,234.03,38.28,29.32,20.78,43.13,3,Yes,18,Yes,33,42.87,Yes
CUST07906,65,Female,1,Tier-3,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer,59,23,148,194.74,109.05,146.53,41.43,32.64,17.64,54.79,8,No,0,No,0,94.67,Yes
CUST07907,70,Male,14,Tier-2,Yes,No,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,144,73,96,189.19,104.27,218.45,29.93,25.62,11.98,69.0,9,No,0,No,0,33.32,Yes
CUST07908,34,Female,55,Tier-2,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,161,152,189,154.43,172.67,189.88,10.27,44.14,12.02,59.45,7,No,0,No,0,38.0,Yes
CUST07909,52,Female,22,Tier-3,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,75,118,22,155.72,163.15,159.06,42.69,14.0,9.53,88.53,7,No,0,Yes,37,64.77,Yes
CUST07910,53,Male,72,Tier-1,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,6,9,32,109.88,165.97,273.91,26.6,20.78,14.97,76.62,4,No,0,No,0,47.63,Yes
CUST07911,70,Male,41,Tier-1,Yes,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,113,2,170,203.4,159.58,268.58,33.53,17.5,13.1,50.32,8,Yes,17,No,0,35.17,No
CUST07912,47,Female,11,Tier-1,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Credit card,99,185,21,233.89,186.21,267.42,32.6,30.93,13.9,54.18,9,No,0,No,0,60.47,Yes
CUST07913,51,Female,35,Tier-3,No,DSL,No internet service,No internet service,No internet service,Yes,No,No,Two year,No,Credit card,80,10,152,145.21,26.83,175.1,44.09,47.07,19.16,64.78,7,No,0,Yes,18,56.99,No
CUST07914,52,Female,34,Tier-3,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,One year,No,Bank transfer,173,38,17,107.64,301.01,212.88,31.52,23.81,8.25,46.07,8,No,0,No,0,36.12,No
CUST07915,56,Male,42,Tier-1,No,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,0,138,192,85.61,204.21,155.77,44.49,24.25,18.96,56.68,6,No,0,No,0,80.4,No
CUST07916,26,Female,63,Tier-1,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,37,123,102,186.68,146.11,236.49,37.03,19.58,20.34,82.14,9,No,0,Yes,29,39.01,No
CUST07917,67,Male,1,Tier-2,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,43,19,60,148.76,212.84,187.09,21.84,27.08,17.71,55.85,6,No,0,Yes,39,71.27,Yes
CUST07918,49,Female,15,Tier-3,No,No,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Credit card,12,134,53,152.39,221.12,177.03,15.09,45.96,11.8,55.3,4,No,0,No,0,63.46,Yes
CUST07919,68,Female,56,Tier-1,No phone service,No,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card,173,175,199,59.21,316.31,244.98,34.65,28.65,9.56,60.75,3,No,0,No,0,40.05,Yes
CUST07920,36,Female,16,Tier-1,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,25,157,175,174.43,207.33,170.79,41.95,21.31,21.87,59.92,9,No,0,No,0,59.72,Yes
CUST07921,34,Male,60,Tier-1,No,DSL,No,No internet service,No,No internet service,No,Yes,Two year,No,Electronic check,101,161,130,237.08,211.54,163.54,22.78,28.88,19.88,48.66,5,No,0,No,0,58.99,No
CUST07922,20,Female,51,Tier-2,Yes,No,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer,111,7,135,124.84,148.43,235.6,20.73,34.65,19.01,47.78,9,No,0,No,0,39.8,Yes
CUST07923,60,Male,62,Tier-1,No phone service,No,No,No internet service,No,No,No,No internet service,Two year,Yes,Bank transfer,44,159,158,159.94,260.66,198.51,33.13,20.04,16.93,78.3,9,No,0,No,0,50.03,No
CUST07924,34,Female,64,Tier-3,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,One year,Yes,Credit card,153,186,69,113.22,207.22,193.07,12.78,33.52,11.24,45.37,5,No,0,No,0,53.95,No
CUST07925,36,Female,5,Tier-1,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,No,Mailed check,35,10,154,169.35,167.45,246.93,48.01,14.84,19.95,75.85,5,No,0,Yes,4,57.59,Yes
CUST07926,42,Female,41,Tier-3,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,1,77,15,121.98,195.37,158.63,44.91,36.91,15.63,37.51,1,No,0,No,0,39.26,Yes
CUST07927,37,Female,67,Tier-2,No,Fiber optic,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Credit card,115,152,23,101.86,203.21,219.66,34.63,33.43,9.38,54.46,8,No,0,No,0,36.32,Yes
CUST07928,42,Male,30,Tier-2,No phone service,DSL,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,119,195,159,149.21,160.4,210.53,18.61,30.35,11.8,78.73,6,No,0,Yes,3,20.33,Yes
CUST07929,66,Male,53,Tier-1,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,51,87,128,202.55,160.15,191.18,49.31,20.6,20.78,68.37,8,No,0,No,0,54.2,No
CUST07930,24,Male,31,Tier-1,Yes,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,62,18,162,108.71,241.01,270.18,26.09,31.12,24.55,68.12,8,Yes,6,No,0,77.93,No
CUST07931,38,Female,23,Tier-3,No phone service,No,No,No internet service,No internet service,Yes,No,No,Two year,No,Mailed check,87,93,62,174.16,231.42,197.51,25.59,46.58,16.21,62.6,0,No,0,No,0,41.63,No
CUST07932,33,Female,68,Tier-3,No,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,63,131,91,169.4,160.73,104.13,35.01,18.38,24.17,91.5,5,No,0,No,0,72.11,Yes
CUST07933,40,Male,39,Tier-2,No,No,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,143,52,57,98.63,226.8,124.35,21.56,40.86,13.6,57.26,9,No,0,No,0,25.73,No
CUST07934,33,Male,42,Tier-2,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,No,One year,No,Mailed check,186,8,44,78.08,226.54,213.38,25.61,29.33,17.55,41.81,6,No,0,No,0,12.04,No
CUST07935,51,Male,44,Tier-1,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,190,89,117,147.14,153.8,217.96,19.2,26.44,12.25,84.94,3,No,0,No,0,79.78,Yes
CUST07936,76,Male,61,Tier-1,No,No,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,113,178,124,244.52,177.46,233.1,38.6,37.48,16.71,92.34,7,No,0,No,0,18.84,Yes
CUST07937,36,Male,71,Tier-3,No phone service,DSL,No internet service,No internet service,No,No,Yes,No internet service,Two year,Yes,Credit card,193,140,124,227.79,190.02,210.96,14.3,15.52,16.63,77.99,6,No,0,No,0,35.96,No
CUST07938,62,Female,28,Tier-2,No phone service,No,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,134,63,127,104.93,276.7,193.75,37.42,23.4,11.34,88.41,6,No,0,Yes,42,53.0,Yes
CUST07939,76,Female,29,Tier-1,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,Yes,Credit card,24,161,185,242.02,190.09,226.14,29.01,22.4,11.5,54.29,7,No,0,No,0,56.01,Yes
CUST07940,55,Male,53,Tier-1,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,181,119,49,148.12,160.16,240.65,44.58,37.56,16.8,46.82,5,Yes,2,No,0,49.86,No
CUST07941,54,Female,28,Tier-2,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,One year,No,Electronic check,19,157,72,150.65,167.37,223.07,28.94,8.53,9.09,62.84,5,No,0,No,0,29.17,No
CUST07942,75,Male,13,Tier-2,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,159,101,79,105.07,198.72,279.43,44.05,51.03,4.47,62.6,0,No,0,Yes,11,28.95,No
CUST07943,19,Female,70,Tier-1,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,146,183,77,196.3,207.05,189.8,35.01,17.5,9.44,76.71,5,No,0,No,0,27.66,Yes
CUST07944,29,Male,51,Tier-2,Yes,No,Yes,No,No internet service,No,No internet service,Yes,Two year,No,Bank transfer,87,19,66,128.65,190.34,135.27,41.12,29.07,13.97,76.3,8,No,0,Yes,27,48.9,Yes
CUST07945,40,Female,28,Tier-1,No,No,No,No,No,Yes,No,No internet service,One year,No,Mailed check,137,183,100,163.72,148.47,125.3,18.5,20.81,8.46,60.61,4,No,0,No,0,45.21,No
CUST07946,53,Male,37,Tier-2,No phone service,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,174,51,176,18.66,73.16,184.03,30.09,11.57,10.25,61.89,4,No,0,No,0,20.89,Yes
CUST07947,69,Female,39,Tier-3,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Two year,No,Credit card,9,86,70,97.82,201.89,160.73,34.31,28.9,19.1,80.43,7,Yes,19,No,0,58.15,Yes
CUST07948,41,Female,13,Tier-2,Yes,No,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer,165,82,6,141.11,179.86,176.5,46.02,27.11,9.4,47.54,4,No,0,No,0,58.34,Yes
CUST07949,30,Female,49,Tier-1,Yes,No,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,41,71,17,136.07,223.24,177.62,26.26,32.39,7.3,62.26,3,No,0,Yes,23,65.2,No
CUST07950,19,Male,17,Tier-2,No,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,55,171,57,154.65,195.53,184.65,29.77,37.53,10.06,88.67,7,No,0,No,0,51.58,No
CUST07951,44,Female,8,Tier-2,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,No,Bank transfer,52,109,23,124.28,207.8,320.22,30.49,20.62,21.26,60.7,7,No,0,No,0,95.13,No
CUST07952,29,Male,8,Tier-1,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Mailed check,32,158,78,153.26,259.71,236.9,33.29,36.67,10.15,66.6,5,No,0,No,0,49.91,Yes
CUST07953,72,Male,51,Tier-2,No phone service,No,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,172,171,0,42.35,215.08,202.0,20.76,21.59,15.26,73.7,0,No,0,Yes,49,30.12,No
CUST07954,43,Female,4,Tier-1,No,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,69,101,34,163.05,214.48,176.13,39.52,18.92,17.67,54.57,2,No,0,No,0,48.43,No
CUST07955,21,Male,33,Tier-2,No,No,No internet service,No,Yes,Yes,No,No,Two year,Yes,Electronic check,5,93,130,235.44,208.57,216.13,40.85,17.0,18.94,63.53,0,No,0,No,0,60.85,No
CUST07956,44,Male,62,Tier-2,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,174,170,173,238.96,197.41,133.35,6.3,7.98,14.97,52.67,0,No,0,Yes,38,81.69,No
CUST07957,74,Male,5,Tier-3,No,No,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,65,49,110,222.81,218.64,217.23,19.11,8.76,16.06,59.94,9,No,0,No,0,64.11,Yes
CUST07958,28,Female,62,Tier-3,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Two year,No,Bank transfer,64,95,54,155.36,162.77,194.36,21.46,35.51,21.89,56.14,1,No,0,No,0,25.15,No
CUST07959,45,Female,47,Tier-2,No,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,144,110,97,191.84,246.24,279.63,26.22,46.22,18.12,64.28,5,Yes,10,No,0,73.46,Yes
